"","pop1","pop2","actual","X_1","X_2"
"1723","Kalmthout","Plaatsduinen",0.15821408568663,43,20
"1724","Kalmthout","Westhoek Zuid",0.177344732806718,43,4
"1725","Kalmthout","Kopberg",0.176712193902312,43,47
"1726","Kalmthout","Keiheuvel",0.215211765332497,43,48
"1727","Kalmthout","Kortenhoeff-NL",0.226015767680076,43,42
"1728","Kalmthout","Arendschot",0.313354922164258,43,45
"1729","Kalmthout","Kalmthout",0,43,43
"1730","Kalmthout","Hamont-Achel3",0.221092419795741,43,50
"1731","Kalmthout","Hamont-Achel2",0.283382619027524,43,49
"1732","Kalmthout","Hamont-Achel1",0.208054037441708,43,51
"1733","Kalmthout","Vloethemveld-Zuid",0.234080274616319,43,40
"1734","Kalmthout","Raversijde2",0.216637232229015,43,30
"1735","Kalmthout","Vloethemveld-Noord",0.189928150242724,43,39
"1736","Kalmthout","DuinbossenDeHaan",0.161526724650553,43,36
"1737","Kalmthout","Raversijde1",0.221352543149538,43,29
"1738","Kalmthout","Raversijde3",0.261617997090147,43,31
"1739","Kalmthout","Bredene",0.226588757494323,43,35
"1740","Kalmthout","Fort Napoleon",0.296027274513858,43,33
"1741","Kalmthout","Averbode",0.165519646404623,43,44
"1742","Kalmthout","Sint-Laureins2",0.231436547710267,43,27
"1743","Kalmthout","Sint-Laureins1",0.21104539579078,43,26
"1744","Kalmthout","WarandeduinenMiddelkerke",0.201562003814249,43,28
"1745","Kalmthout","Raversijde4",0.296002254698849,43,32
"1746","Kalmthout","SpanjaardduinenOostende",0.184461915275928,43,34
"1747","Kalmthout","Zwinbosjes-grazed",0.19473401616747,43,37
"1748","Kalmthout","Harchies",0.291702127152872,43,52
"1749","Kalmthout","Lagland",0.229145042341728,43,53
"1750","Hamont-Achel3","Simliduinen",0.180483135453843,50,25
"1751","Hamont-Achel3","Cabour",0.200937518301883,50,5
"1752","Hamont-Achel3","Tropiflora",0.153790559248975,50,7
"1753","Hamont-Achel3","Westhoek vissersdorp",0.203949361554034,50,8
"1754","Hamont-Achel3","Geel-Bel",0.184656569043934,50,46
"1755","Hamont-Achel3","Karthuizerduinen",0.177129700828461,50,24
"1756","Hamont-Achel3","Oostvoordduinen",0.177667987723553,50,21
"1757","Hamont-Achel3","Astridlaan",0.152156091762085,50,19
"1758","Hamont-Achel3","Wetteren",0.380053122629054,50,41
"1759","Hamont-Achel3","Mt St Frieux",0.200879560630362,50,1
"1760","Hamont-Achel3","Sangatte",0.189791136579176,50,3
"1761","Hamont-Achel3","HB-Pylyserlaan",0.152489507729988,50,16
"1762","Hamont-Achel3","HB-Doornpanne",0.194146372319099,50,14
"1763","Hamont-Achel3","Witte Burg",0.178690351549813,50,18
"1764","Hamont-Achel3","Ter Yde IWVA",0.199353762945076,50,23
"1765","Hamont-Achel3","Veurne",0.163698425390955,50,6
"1766","Hamont-Achel3","Slack",0.162502563888598,50,2
"1767","Hamont-Achel3","HB-Noord",0.184151181744596,50,13
"1768","Hamont-Achel3","Belvedere",0.205540840331559,50,12
"1769","Hamont-Achel3","Westhoek NO",0.19015639089739,50,9
"1770","Hamont-Achel3","Westhoek Oost",0.199134582233191,50,10
"1771","Hamont-Achel3","Oosthoekduinen",0.170973919401841,50,11
"1772","Hamont-Achel3","Schipgatduinen",0.171679813670685,50,17
"1773","Hamont-Achel3","HB-Oost",0.162797840968914,50,15
"1774","Hamont-Achel3","Zwinbosjes",0.244291636531735,50,38
"1775","Hamont-Achel3","Ter Yde West",0.174463121254205,50,22
"1776","Hamont-Achel3","Plaatsduinen",0.187721679161687,50,20
"1777","Hamont-Achel3","Westhoek Zuid",0.139408606542255,50,4
"1778","Hamont-Achel3","Kopberg",0.208166655344799,50,47
"1779","Hamont-Achel3","Keiheuvel",0.160318111047527,50,48
"1780","Hamont-Achel3","Kortenhoeff-NL",0.351726656809659,50,42
"1781","Hamont-Achel3","Arendschot",0.278825569601411,50,45
"1782","Hamont-Achel3","Kalmthout",0.221092419795741,50,43
"1783","Hamont-Achel3","Hamont-Achel3",0,50,50
"1784","Hamont-Achel3","Hamont-Achel2",0.0751768772533243,50,49
"1785","Hamont-Achel3","Hamont-Achel1",0.0712564491187297,50,51
"1786","Hamont-Achel3","Vloethemveld-Zuid",0.249680108371687,50,40
"1787","Hamont-Achel3","Raversijde2",0.220081228714122,50,30
"1788","Hamont-Achel3","Vloethemveld-Noord",0.281405040687012,50,39
"1789","Hamont-Achel3","DuinbossenDeHaan",0.161849808183434,50,36
"1790","Hamont-Achel3","Raversijde1",0.249356978963652,50,29
"1791","Hamont-Achel3","Raversijde3",0.221487971379866,50,31
"1792","Hamont-Achel3","Bredene",0.182071453538124,50,35
"1793","Hamont-Achel3","Fort Napoleon",0.277469535892183,50,33
"1794","Hamont-Achel3","Averbode",0.121721420288233,50,44
"1795","Hamont-Achel3","Sint-Laureins2",0.197050555855903,50,27
"1796","Hamont-Achel3","Sint-Laureins1",0.170842665073551,50,26
"1797","Hamont-Achel3","WarandeduinenMiddelkerke",0.235110923539292,50,28
"1798","Hamont-Achel3","Raversijde4",0.238993952585898,50,32
"1799","Hamont-Achel3","SpanjaardduinenOostende",0.168782799004594,50,34
"1800","Hamont-Achel3","Zwinbosjes-grazed",0.2851891326469,50,37
"1801","Hamont-Achel3","Harchies",0.269081574852609,50,52
"1802","Hamont-Achel3","Lagland",0.254884026138773,50,53
"1803","Hamont-Achel2","Simliduinen",0.249005995573932,49,25
"1804","Hamont-Achel2","Cabour",0.241168746635847,49,5
"1805","Hamont-Achel2","Tropiflora",0.228674585995495,49,7
"1806","Hamont-Achel2","Westhoek vissersdorp",0.262909867851664,49,8
"1807","Hamont-Achel2","Geel-Bel",0.292476122757454,49,46
"1808","Hamont-Achel2","Karthuizerduinen",0.231672421539669,49,24
"1809","Hamont-Achel2","Oostvoordduinen",0.227956661797483,49,21
"1810","Hamont-Achel2","Astridlaan",0.204161776834023,49,19
"1811","Hamont-Achel2","Wetteren",0.418002227789515,49,41
"1812","Hamont-Achel2","Mt St Frieux",0.291687369618415,49,1
"1813","Hamont-Achel2","Sangatte",0.242967485179598,49,3
"1814","Hamont-Achel2","HB-Pylyserlaan",0.203119378469728,49,16
"1815","Hamont-Achel2","HB-Doornpanne",0.253763099148484,49,14
"1816","Hamont-Achel2","Witte Burg",0.228806789622421,49,18
"1817","Hamont-Achel2","Ter Yde IWVA",0.237627579340594,49,23
"1818","Hamont-Achel2","Veurne",0.238341809657238,49,6
"1819","Hamont-Achel2","Slack",0.22340710530994,49,2
"1820","Hamont-Achel2","HB-Noord",0.277342095767398,49,13
"1821","Hamont-Achel2","Belvedere",0.250569644924951,49,12
"1822","Hamont-Achel2","Westhoek NO",0.236574412583165,49,9
"1823","Hamont-Achel2","Westhoek Oost",0.238786772489939,49,10
"1824","Hamont-Achel2","Oosthoekduinen",0.221757602772552,49,11
"1825","Hamont-Achel2","Schipgatduinen",0.219151567854646,49,17
"1826","Hamont-Achel2","HB-Oost",0.230451868064075,49,15
"1827","Hamont-Achel2","Zwinbosjes",0.30454074530116,49,38
"1828","Hamont-Achel2","Ter Yde West",0.234773999012261,49,22
"1829","Hamont-Achel2","Plaatsduinen",0.262989336197391,49,20
"1830","Hamont-Achel2","Westhoek Zuid",0.219348557846364,49,4
"1831","Hamont-Achel2","Kopberg",0.307203292317611,49,47
"1832","Hamont-Achel2","Keiheuvel",0.262915869893728,49,48
"1833","Hamont-Achel2","Kortenhoeff-NL",0.418470240333022,49,42
"1834","Hamont-Achel2","Arendschot",0.399167093704353,49,45
"1835","Hamont-Achel2","Kalmthout",0.283382619027524,49,43
"1836","Hamont-Achel2","Hamont-Achel3",0.0751768772533243,49,50
"1837","Hamont-Achel2","Hamont-Achel2",0,49,49
"1838","Hamont-Achel2","Hamont-Achel1",0.076753891782825,49,51
"1839","Hamont-Achel2","Vloethemveld-Zuid",0.301400276328973,49,40
"1840","Hamont-Achel2","Raversijde2",0.290083367047457,49,30
"1841","Hamont-Achel2","Vloethemveld-Noord",0.340801519423277,49,39
"1842","Hamont-Achel2","DuinbossenDeHaan",0.207907342330216,49,36
"1843","Hamont-Achel2","Raversijde1",0.341358011811413,49,29
"1844","Hamont-Achel2","Raversijde3",0.298309176344112,49,31
"1845","Hamont-Achel2","Bredene",0.202356491493027,49,35
"1846","Hamont-Achel2","Fort Napoleon",0.34480118793169,49,33
"1847","Hamont-Achel2","Averbode",0.216090780870276,49,44
"1848","Hamont-Achel2","Sint-Laureins2",0.267612902241584,49,27
"1849","Hamont-Achel2","Sint-Laureins1",0.203810358395613,49,26
"1850","Hamont-Achel2","WarandeduinenMiddelkerke",0.333620496954062,49,28
"1851","Hamont-Achel2","Raversijde4",0.272323148329854,49,32
"1852","Hamont-Achel2","SpanjaardduinenOostende",0.220550642744842,49,34
"1853","Hamont-Achel2","Zwinbosjes-grazed",0.313086846525477,49,37
"1854","Hamont-Achel2","Harchies",0.363982516919123,49,52
"1855","Hamont-Achel2","Lagland",0.303372291680614,49,53
"1856","Hamont-Achel1","Simliduinen",0.174201677012207,51,25
"1857","Hamont-Achel1","Cabour",0.218390662210162,51,5
"1858","Hamont-Achel1","Tropiflora",0.166499227266355,51,7
"1859","Hamont-Achel1","Westhoek vissersdorp",0.216805344715651,51,8
"1860","Hamont-Achel1","Geel-Bel",0.200962411372432,51,46
"1861","Hamont-Achel1","Karthuizerduinen",0.161439692480594,51,24
"1862","Hamont-Achel1","Oostvoordduinen",0.191446956151507,51,21
"1863","Hamont-Achel1","Astridlaan",0.1500260282286,51,19
"1864","Hamont-Achel1","Wetteren",0.341903496320306,51,41
"1865","Hamont-Achel1","Mt St Frieux",0.209514846545345,51,1
"1866","Hamont-Achel1","Sangatte",0.186249976754226,51,3
"1867","Hamont-Achel1","HB-Pylyserlaan",0.138923088699228,51,16
"1868","Hamont-Achel1","HB-Doornpanne",0.173577502199343,51,14
"1869","Hamont-Achel1","Witte Burg",0.189684912602993,51,18
"1870","Hamont-Achel1","Ter Yde IWVA",0.198819838681068,51,23
"1871","Hamont-Achel1","Veurne",0.187793330243972,51,6
"1872","Hamont-Achel1","Slack",0.164774726486773,51,2
"1873","Hamont-Achel1","HB-Noord",0.194504011445958,51,13
"1874","Hamont-Achel1","Belvedere",0.191390316906837,51,12
"1875","Hamont-Achel1","Westhoek NO",0.193830236563759,51,9
"1876","Hamont-Achel1","Westhoek Oost",0.195870837116952,51,10
"1877","Hamont-Achel1","Oosthoekduinen",0.183870329872676,51,11
"1878","Hamont-Achel1","Schipgatduinen",0.178823852258358,51,17
"1879","Hamont-Achel1","HB-Oost",0.187140050857521,51,15
"1880","Hamont-Achel1","Zwinbosjes",0.254941528102893,51,38
"1881","Hamont-Achel1","Ter Yde West",0.187113268502328,51,22
"1882","Hamont-Achel1","Plaatsduinen",0.193616422016532,51,20
"1883","Hamont-Achel1","Westhoek Zuid",0.160674086536572,51,4
"1884","Hamont-Achel1","Kopberg",0.183319207623766,51,47
"1885","Hamont-Achel1","Keiheuvel",0.164472337179956,51,48
"1886","Hamont-Achel1","Kortenhoeff-NL",0.281562290598856,51,42
"1887","Hamont-Achel1","Arendschot",0.34806766956371,51,45
"1888","Hamont-Achel1","Kalmthout",0.208054037441708,51,43
"1889","Hamont-Achel1","Hamont-Achel3",0.0712564491187297,51,50
"1890","Hamont-Achel1","Hamont-Achel2",0.076753891782825,51,49
"1891","Hamont-Achel1","Hamont-Achel1",0,51,51
"1892","Hamont-Achel1","Vloethemveld-Zuid",0.255237132925064,51,40
"1893","Hamont-Achel1","Raversijde2",0.218434772272047,51,30
"1894","Hamont-Achel1","Vloethemveld-Noord",0.299737760015358,51,39
"1895","Hamont-Achel1","DuinbossenDeHaan",0.167510814047909,51,36
"1896","Hamont-Achel1","Raversijde1",0.279166662030121,51,29
"1897","Hamont-Achel1","Raversijde3",0.201523508574805,51,31
"1898","Hamont-Achel1","Bredene",0.205968101424492,51,35
"1899","Hamont-Achel1","Fort Napoleon",0.283209268135427,51,33
"1900","Hamont-Achel1","Averbode",0.125432082093903,51,44
"1901","Hamont-Achel1","Sint-Laureins2",0.20198023439576,51,27
"1902","Hamont-Achel1","Sint-Laureins1",0.17711406436031,51,26
"1903","Hamont-Achel1","WarandeduinenMiddelkerke",0.267335595677763,51,28
"1904","Hamont-Achel1","Raversijde4",0.275964097574722,51,32
"1905","Hamont-Achel1","SpanjaardduinenOostende",0.15801557816181,51,34
"1906","Hamont-Achel1","Zwinbosjes-grazed",0.255389445376655,51,37
"1907","Hamont-Achel1","Harchies",0.231989172110383,51,52
"1908","Hamont-Achel1","Lagland",0.269595517950064,51,53
"1909","Vloethemveld-Zuid","Simliduinen",0.120489629480709,40,25
"1910","Vloethemveld-Zuid","Cabour",0.107514457499433,40,5
"1911","Vloethemveld-Zuid","Tropiflora",0.0627952136398692,40,7
"1912","Vloethemveld-Zuid","Westhoek vissersdorp",0.0937297983737842,40,8
"1913","Vloethemveld-Zuid","Geel-Bel",0.169577355364279,40,46
"1914","Vloethemveld-Zuid","Karthuizerduinen",0.0911153481792196,40,24
"1915","Vloethemveld-Zuid","Oostvoordduinen",0.0840423742747197,40,21
"1916","Vloethemveld-Zuid","Astridlaan",0.09382499649918,40,19
"1917","Vloethemveld-Zuid","Wetteren",0.206529593945314,40,41
"1918","Vloethemveld-Zuid","Mt St Frieux",0.0994158105860653,40,1
"1919","Vloethemveld-Zuid","Sangatte",0.10146975530105,40,3
"1920","Vloethemveld-Zuid","HB-Pylyserlaan",0.0949746446848061,40,16
"1921","Vloethemveld-Zuid","HB-Doornpanne",0.0986873598394808,40,14
"1922","Vloethemveld-Zuid","Witte Burg",0.117663075712317,40,18
"1923","Vloethemveld-Zuid","Ter Yde IWVA",0.0946192242955046,40,23
"1924","Vloethemveld-Zuid","Veurne",0.0977666544301587,40,6
"1925","Vloethemveld-Zuid","Slack",0.0977942191069206,40,2
"1926","Vloethemveld-Zuid","HB-Noord",0.0839177589754179,40,13
"1927","Vloethemveld-Zuid","Belvedere",0.109209722628346,40,12
"1928","Vloethemveld-Zuid","Westhoek NO",0.0909990704558418,40,9
"1929","Vloethemveld-Zuid","Westhoek Oost",0.0760151959974333,40,10
"1930","Vloethemveld-Zuid","Oosthoekduinen",0.0712220520411759,40,11
"1931","Vloethemveld-Zuid","Schipgatduinen",0.126686692582561,40,17
"1932","Vloethemveld-Zuid","HB-Oost",0.0947825088491609,40,15
"1933","Vloethemveld-Zuid","Zwinbosjes",0.159326174723721,40,38
"1934","Vloethemveld-Zuid","Ter Yde West",0.100378271394344,40,22
"1935","Vloethemveld-Zuid","Plaatsduinen",0.0949423538605135,40,20
"1936","Vloethemveld-Zuid","Westhoek Zuid",0.0749453438687555,40,4
"1937","Vloethemveld-Zuid","Kopberg",0.182410026354967,40,47
"1938","Vloethemveld-Zuid","Keiheuvel",0.29447239593121,40,48
"1939","Vloethemveld-Zuid","Kortenhoeff-NL",0.355795551000686,40,42
"1940","Vloethemveld-Zuid","Arendschot",0.178620076152808,40,45
"1941","Vloethemveld-Zuid","Kalmthout",0.234080274616319,40,43
"1942","Vloethemveld-Zuid","Hamont-Achel3",0.249680108371687,40,50
"1943","Vloethemveld-Zuid","Hamont-Achel2",0.301400276328973,40,49
"1944","Vloethemveld-Zuid","Hamont-Achel1",0.255237132925064,40,51
"1945","Vloethemveld-Zuid","Vloethemveld-Zuid",0,40,40
"1946","Vloethemveld-Zuid","Raversijde2",0.145112280568728,40,30
"1947","Vloethemveld-Zuid","Vloethemveld-Noord",0.0917019012985561,40,39
"1948","Vloethemveld-Zuid","DuinbossenDeHaan",0.133273924634902,40,36
"1949","Vloethemveld-Zuid","Raversijde1",0.121338876533077,40,29
"1950","Vloethemveld-Zuid","Raversijde3",0.117644726290772,40,31
"1951","Vloethemveld-Zuid","Bredene",0.146101415625651,40,35
"1952","Vloethemveld-Zuid","Fort Napoleon",0.154619414114772,40,33
"1953","Vloethemveld-Zuid","Averbode",0.150785349232251,40,44
"1954","Vloethemveld-Zuid","Sint-Laureins2",0.0952882384136263,40,27
"1955","Vloethemveld-Zuid","Sint-Laureins1",0.114225901912296,40,26
"1956","Vloethemveld-Zuid","WarandeduinenMiddelkerke",0.155235679959244,40,28
"1957","Vloethemveld-Zuid","Raversijde4",0.173655046379851,40,32
"1958","Vloethemveld-Zuid","SpanjaardduinenOostende",0.153586778670834,40,34
"1959","Vloethemveld-Zuid","Zwinbosjes-grazed",0.135607547406407,40,37
"1960","Vloethemveld-Zuid","Harchies",0.25108124266535,40,52
"1961","Vloethemveld-Zuid","Lagland",0.197076053577136,40,53
"1962","Raversijde2","Simliduinen",0.0669279834291452,30,25
"1963","Raversijde2","Cabour",0.0954353603255954,30,5
"1964","Raversijde2","Tropiflora",0.0728556751631051,30,7
"1965","Raversijde2","Westhoek vissersdorp",0.0684986223500188,30,8
"1966","Raversijde2","Geel-Bel",0.131819861770171,30,46
"1967","Raversijde2","Karthuizerduinen",0.0773345977106629,30,24
"1968","Raversijde2","Oostvoordduinen",0.0635657518361548,30,21
"1969","Raversijde2","Astridlaan",0.0715832106695345,30,19
"1970","Raversijde2","Wetteren",0.197711699376956,30,41
"1971","Raversijde2","Mt St Frieux",0.0971948066384752,30,1
"1972","Raversijde2","Sangatte",0.0792368140867153,30,3
"1973","Raversijde2","HB-Pylyserlaan",0.0770128888302893,30,16
"1974","Raversijde2","HB-Doornpanne",0.0714355336451575,30,14
"1975","Raversijde2","Witte Burg",0.0710192825223689,30,18
"1976","Raversijde2","Ter Yde IWVA",0.0506116939460074,30,23
"1977","Raversijde2","Veurne",0.0721389281747375,30,6
"1978","Raversijde2","Slack",0.108150056925212,30,2
"1979","Raversijde2","HB-Noord",0.0876715570894707,30,13
"1980","Raversijde2","Belvedere",0.0560926246947515,30,12
"1981","Raversijde2","Westhoek NO",0.0720628605829272,30,9
"1982","Raversijde2","Westhoek Oost",0.071829534439248,30,10
"1983","Raversijde2","Oosthoekduinen",0.0711866074452168,30,11
"1984","Raversijde2","Schipgatduinen",0.0814265411085653,30,17
"1985","Raversijde2","HB-Oost",0.055066379508791,30,15
"1986","Raversijde2","Zwinbosjes",0.137603291183972,30,38
"1987","Raversijde2","Ter Yde West",0.0689760655867034,30,22
"1988","Raversijde2","Plaatsduinen",0.057998708801975,30,20
"1989","Raversijde2","Westhoek Zuid",0.0515595725508303,30,4
"1990","Raversijde2","Kopberg",0.12511772065912,30,47
"1991","Raversijde2","Keiheuvel",0.208269504368295,30,48
"1992","Raversijde2","Kortenhoeff-NL",0.338092832724818,30,42
"1993","Raversijde2","Arendschot",0.194189018836091,30,45
"1994","Raversijde2","Kalmthout",0.216637232229015,30,43
"1995","Raversijde2","Hamont-Achel3",0.220081228714122,30,50
"1996","Raversijde2","Hamont-Achel2",0.290083367047457,30,49
"1997","Raversijde2","Hamont-Achel1",0.218434772272047,30,51
"1998","Raversijde2","Vloethemveld-Zuid",0.145112280568728,30,40
"1999","Raversijde2","Raversijde2",0,30,30
"2000","Raversijde2","Vloethemveld-Noord",0.22702147748129,30,39
"2001","Raversijde2","DuinbossenDeHaan",0.0939456217654553,30,36
"2002","Raversijde2","Raversijde1",0.0846530488456917,30,29
"2003","Raversijde2","Raversijde3",0.173328028692245,30,31
"2004","Raversijde2","Bredene",0.124576633496698,30,35
"2005","Raversijde2","Fort Napoleon",0.125692328736834,30,33
"2006","Raversijde2","Averbode",0.12583534203028,30,44
"2007","Raversijde2","Sint-Laureins2",0.104177456468996,30,27
"2008","Raversijde2","Sint-Laureins1",0.102641712780659,30,26
"2009","Raversijde2","WarandeduinenMiddelkerke",0.100672749463606,30,28
"2010","Raversijde2","Raversijde4",0.164446696304283,30,32
"2011","Raversijde2","SpanjaardduinenOostende",0.0922235439884809,30,34
"2012","Raversijde2","Zwinbosjes-grazed",0.147619536259511,30,37
"2013","Raversijde2","Harchies",0.236399435868417,30,52
"2014","Raversijde2","Lagland",0.174504154595052,30,53
"2015","Vloethemveld-Noord","Simliduinen",0.168226432153249,39,25
"2016","Vloethemveld-Noord","Cabour",0.151670194308034,39,5
"2017","Vloethemveld-Noord","Tropiflora",0.108894021655831,39,7
"2018","Vloethemveld-Noord","Westhoek vissersdorp",0.165623606693778,39,8
"2019","Vloethemveld-Noord","Geel-Bel",0.196117063181776,39,46
"2020","Vloethemveld-Noord","Karthuizerduinen",0.131191853974382,39,24
"2021","Vloethemveld-Noord","Oostvoordduinen",0.140592869428358,39,21
"2022","Vloethemveld-Noord","Astridlaan",0.152082778370069,39,19
"2023","Vloethemveld-Noord","Wetteren",0.227802319025778,39,41
"2024","Vloethemveld-Noord","Mt St Frieux",0.141992981402162,39,1
"2025","Vloethemveld-Noord","Sangatte",0.158951123244632,39,3
"2026","Vloethemveld-Noord","HB-Pylyserlaan",0.132537733283916,39,16
"2027","Vloethemveld-Noord","HB-Doornpanne",0.182374513289371,39,14
"2028","Vloethemveld-Noord","Witte Burg",0.159159046243959,39,18
"2029","Vloethemveld-Noord","Ter Yde IWVA",0.154027610762174,39,23
"2030","Vloethemveld-Noord","Veurne",0.126907853554465,39,6
"2031","Vloethemveld-Noord","Slack",0.143306550813253,39,2
"2032","Vloethemveld-Noord","HB-Noord",0.15450572231378,39,13
"2033","Vloethemveld-Noord","Belvedere",0.150171617758026,39,12
"2034","Vloethemveld-Noord","Westhoek NO",0.135993925528327,39,9
"2035","Vloethemveld-Noord","Westhoek Oost",0.162339075056821,39,10
"2036","Vloethemveld-Noord","Oosthoekduinen",0.109375506661756,39,11
"2037","Vloethemveld-Noord","Schipgatduinen",0.188665944228746,39,17
"2038","Vloethemveld-Noord","HB-Oost",0.133452733084212,39,15
"2039","Vloethemveld-Noord","Zwinbosjes",0.203300426604441,39,38
"2040","Vloethemveld-Noord","Ter Yde West",0.150909532124202,39,22
"2041","Vloethemveld-Noord","Plaatsduinen",0.143825834118751,39,20
"2042","Vloethemveld-Noord","Westhoek Zuid",0.135222873223452,39,4
"2043","Vloethemveld-Noord","Kopberg",0.206851916508985,39,47
"2044","Vloethemveld-Noord","Keiheuvel",0.280582837605074,39,48
"2045","Vloethemveld-Noord","Kortenhoeff-NL",0.36817036191395,39,42
"2046","Vloethemveld-Noord","Arendschot",0.224834977092665,39,45
"2047","Vloethemveld-Noord","Kalmthout",0.189928150242724,39,43
"2048","Vloethemveld-Noord","Hamont-Achel3",0.281405040687012,39,50
"2049","Vloethemveld-Noord","Hamont-Achel2",0.340801519423277,39,49
"2050","Vloethemveld-Noord","Hamont-Achel1",0.299737760015358,39,51
"2051","Vloethemveld-Noord","Vloethemveld-Zuid",0.0917019012985561,39,40
"2052","Vloethemveld-Noord","Raversijde2",0.22702147748129,39,30
"2053","Vloethemveld-Noord","Vloethemveld-Noord",0,39,39
"2054","Vloethemveld-Noord","DuinbossenDeHaan",0.179731315155435,39,36
"2055","Vloethemveld-Noord","Raversijde1",0.20576706572262,39,29
"2056","Vloethemveld-Noord","Raversijde3",0.237636835879323,39,31
"2057","Vloethemveld-Noord","Bredene",0.156897014396633,39,35
"2058","Vloethemveld-Noord","Fort Napoleon",0.211789122993513,39,33
"2059","Vloethemveld-Noord","Averbode",0.154757527921261,39,44
"2060","Vloethemveld-Noord","Sint-Laureins2",0.159377209529758,39,27
"2061","Vloethemveld-Noord","Sint-Laureins1",0.226446203979627,39,26
"2062","Vloethemveld-Noord","WarandeduinenMiddelkerke",0.210715636886611,39,28
"2063","Vloethemveld-Noord","Raversijde4",0.213432553123263,39,32
"2064","Vloethemveld-Noord","SpanjaardduinenOostende",0.186310655196828,39,34
"2065","Vloethemveld-Noord","Zwinbosjes-grazed",0.185773068870182,39,37
"2066","Vloethemveld-Noord","Harchies",0.361777158761873,39,52
"2067","Vloethemveld-Noord","Lagland",0.266327241499388,39,53
"2068","DuinbossenDeHaan","Simliduinen",0.0788530722911273,36,25
"2069","DuinbossenDeHaan","Cabour",0.101522196133937,36,5
"2070","DuinbossenDeHaan","Tropiflora",0.0792706152748721,36,7
"2071","DuinbossenDeHaan","Westhoek vissersdorp",0.0748736590306961,36,8
"2072","DuinbossenDeHaan","Geel-Bel",0.124878387313815,36,46
"2073","DuinbossenDeHaan","Karthuizerduinen",0.0696386541358096,36,24
"2074","DuinbossenDeHaan","Oostvoordduinen",0.0727448119046286,36,21
"2075","DuinbossenDeHaan","Astridlaan",0.0824739357207791,36,19
"2076","DuinbossenDeHaan","Wetteren",0.246415664369231,36,41
"2077","DuinbossenDeHaan","Mt St Frieux",0.0908940519607664,36,1
"2078","DuinbossenDeHaan","Sangatte",0.0636979569252616,36,3
"2079","DuinbossenDeHaan","HB-Pylyserlaan",0.0902133020166298,36,16
"2080","DuinbossenDeHaan","HB-Doornpanne",0.0866483631560371,36,14
"2081","DuinbossenDeHaan","Witte Burg",0.0799857159260985,36,18
"2082","DuinbossenDeHaan","Ter Yde IWVA",0.0699915252568293,36,23
"2083","DuinbossenDeHaan","Veurne",0.0676486116700916,36,6
"2084","DuinbossenDeHaan","Slack",0.0728094878661833,36,2
"2085","DuinbossenDeHaan","HB-Noord",0.101170254975267,36,13
"2086","DuinbossenDeHaan","Belvedere",0.0915846665361393,36,12
"2087","DuinbossenDeHaan","Westhoek NO",0.0859591891640869,36,9
"2088","DuinbossenDeHaan","Westhoek Oost",0.0948078300340017,36,10
"2089","DuinbossenDeHaan","Oosthoekduinen",0.0693052156471333,36,11
"2090","DuinbossenDeHaan","Schipgatduinen",0.0901047531648901,36,17
"2091","DuinbossenDeHaan","HB-Oost",0.0658821438421583,36,15
"2092","DuinbossenDeHaan","Zwinbosjes",0.0744269614851598,36,38
"2093","DuinbossenDeHaan","Ter Yde West",0.0751093598211274,36,22
"2094","DuinbossenDeHaan","Plaatsduinen",0.0772666987757205,36,20
"2095","DuinbossenDeHaan","Westhoek Zuid",0.0699206195388807,36,4
"2096","DuinbossenDeHaan","Kopberg",0.131895688546015,36,47
"2097","DuinbossenDeHaan","Keiheuvel",0.210139366131173,36,48
"2098","DuinbossenDeHaan","Kortenhoeff-NL",0.2624125332206,36,42
"2099","DuinbossenDeHaan","Arendschot",0.226374523152224,36,45
"2100","DuinbossenDeHaan","Kalmthout",0.161526724650553,36,43
"2101","DuinbossenDeHaan","Hamont-Achel3",0.161849808183434,36,50
"2102","DuinbossenDeHaan","Hamont-Achel2",0.207907342330216,36,49
"2103","DuinbossenDeHaan","Hamont-Achel1",0.167510814047909,36,51
"2104","DuinbossenDeHaan","Vloethemveld-Zuid",0.133273924634902,36,40
"2105","DuinbossenDeHaan","Raversijde2",0.0939456217654553,36,30
"2106","DuinbossenDeHaan","Vloethemveld-Noord",0.179731315155435,36,39
"2107","DuinbossenDeHaan","DuinbossenDeHaan",0,36,36
"2108","DuinbossenDeHaan","Raversijde1",0.107072902622003,36,29
"2109","DuinbossenDeHaan","Raversijde3",0.162431234773929,36,31
"2110","DuinbossenDeHaan","Bredene",0.137016267744938,36,35
"2111","DuinbossenDeHaan","Fort Napoleon",0.158972039650874,36,33
"2112","DuinbossenDeHaan","Averbode",0.109388433597352,36,44
"2113","DuinbossenDeHaan","Sint-Laureins2",0.103414984669168,36,27
"2114","DuinbossenDeHaan","Sint-Laureins1",0.0826684234155539,36,26
"2115","DuinbossenDeHaan","WarandeduinenMiddelkerke",0.14670049856733,36,28
"2116","DuinbossenDeHaan","Raversijde4",0.115376157607979,36,32
"2117","DuinbossenDeHaan","SpanjaardduinenOostende",0.113484543178487,36,34
"2118","DuinbossenDeHaan","Zwinbosjes-grazed",0.0994829058707892,36,37
"2119","DuinbossenDeHaan","Harchies",0.196735019357362,36,52
"2120","DuinbossenDeHaan","Lagland",0.186652885519633,36,53
"2121","Raversijde1","Simliduinen",0.0896815975831605,29,25
"2122","Raversijde1","Cabour",0.113918460750205,29,5
