"","locus","chi2","df","Pr.chi2","Pr.exact","pop"
"1676","AGBro480",6.5,6,0.369566668396101,0.1,"Westhoek NO2020"
"1677","AGBro487",4.16571428571429,3,0.244117030919207,0.253,"Westhoek NO2020"
"1678","AGBro57",7,1,0.00815097159350264,0.022,"Westhoek NO2020"
"1679","AGBro76",4.16666666666667,6,0.654133316996382,0.799,"Westhoek NO2020"
"1680","AGBro9",14.1666666666667,15,0.512928166544088,0.093,"Westhoek NO2020"
"1681","AGBro110",3.9375,3,0.268292569764846,0.247,"Tropiflora2020"
"1682","AGBro111",30.469387755102,15,0.0103370577056273,0.001,"Tropiflora2020"
"1683","AGBro116",1.75,3,0.625875453460573,0.869,"Tropiflora2020"
"1684","AGBro12",5.24,6,0.513420349231641,0.24,"Tropiflora2020"
"1685","AGBro138",0.256535672120088,1,0.612510247035846,1,"Tropiflora2020"
"1686","AGBro144",26.6666666666667,15,0.0315725521043149,0.011,"Tropiflora2020"
"1687","AGBro153",1.34467455621302,3,0.718552976811802,0.532,"Tropiflora2020"
"1688","AGBro16",0,0,1,1,"Tropiflora2020"
"1689","AGBro161",5.67361111111111,3,0.128615723941043,0.035,"Tropiflora2020"
"1690","AGBro20",0,0,1,1,"Tropiflora2020"
"1691","AGBro218",1.1404958677686,3,0.767308293989988,0.577,"Tropiflora2020"
"1692","AGBro227",0.734693877551021,3,0.865014827795268,1,"Tropiflora2020"
"1693","AGBro234",0.256535672120088,1,0.612510247035846,1,"Tropiflora2020"
"1694","AGBro266",0.888888888888889,1,0.34577858615116,0.376,"Tropiflora2020"
"1695","AGBro299",1.14795918367347,1,0.283976771750912,0.333,"Tropiflora2020"
"1696","AGBro307",0.0414201183431953,1,0.838729137404802,1,"Tropiflora2020"
"1697","AGBro32",1.84027777777778,3,0.60620950750387,0.752,"Tropiflora2020"
"1698","AGBro337",3.77777777777778,6,0.706719123985835,0.839,"Tropiflora2020"
"1699","AGBro35",5.28402766065104,1,0.0215219067408339,0.022,"Tropiflora2020"
"1700","AGBro375",1.75,3,0.625875453460573,0.51,"Tropiflora2020"
"1701","AGBro403",10.0413223140496,10,0.436875447346495,0.55,"Tropiflora2020"
"1702","AGBro419",8.32,6,0.215584076037139,0.029,"Tropiflora2020"
"1703","AGBro467",10.6989795918367,15,0.773626706438759,0.888,"Tropiflora2020"
"1704","AGBro480",1.34240362811791,3,0.719089381755093,0.801,"Tropiflora2020"
"1705","AGBro487",3.98,6,0.679383099235526,0.481,"Tropiflora2020"
"1706","AGBro57",9,1,0.00269979606326021,0.074,"Tropiflora2020"
"1707","AGBro76",6.35969387755102,10,0.784192504768246,0.75,"Tropiflora2020"
"1708","AGBro9",11.27,15,0.733230240519762,0.852,"Tropiflora2020"
"1709","AGBro110",8.1353305785124,6,0.228355399875899,0.071,"Zwinbosjes2020"
"1710","AGBro111",1.43333333333333,6,0.963799372318868,0.724,"Zwinbosjes2020"
"1711","AGBro116",2.27721088435374,3,0.5169007494581,0.383,"Zwinbosjes2020"
"1712","AGBro12",8.26666666666667,10,0.602806994331629,0.454,"Zwinbosjes2020"
"1713","AGBro138",5.10416666666667,1,0.0238684421645744,0.062,"Zwinbosjes2020"
"1714","AGBro144",10.7416225749559,6,0.0966977481563962,0.028,"Zwinbosjes2020"
"1715","AGBro153",2.8843537414966,3,0.409801365361554,0.203,"Zwinbosjes2020"
"1716","AGBro16",5.83673469387755,3,0.119829323492901,0.166,"Zwinbosjes2020"
"1717","AGBro161",5.48631656804734,3,0.139459332634437,0.025,"Zwinbosjes2020"
"1718","AGBro20",0.0991735537190083,1,0.752823664896205,1,"Zwinbosjes2020"
"1719","AGBro218",2.78895463510848,3,0.425321409921907,0.358,"Zwinbosjes2020"
"1720","AGBro227",8.4,6,0.210237987023097,0.074,"Zwinbosjes2020"
"1721","AGBro234",9.70793650793651,3,0.0212191183232382,0.005,"Zwinbosjes2020"
"1722","AGBro266",0.076530612244898,1,0.782055266721573,1,"Zwinbosjes2020"
"1723","AGBro299",8.55243764172335,6,0.200356856473058,0.155,"Zwinbosjes2020"
"1724","AGBro307",0.884383310932541,1,0.347003929889584,0.542,"Zwinbosjes2020"
"1725","AGBro32",2.32828719723183,6,0.887168403567669,0.875,"Zwinbosjes2020"
"1726","AGBro337",3.23341836734694,1,0.0721499391153196,0.124,"Zwinbosjes2020"
"1727","AGBro35",15,1,0.000107511176729469,0,"Zwinbosjes2020"
"1728","AGBro375",3.12379853902345,1,0.0771567284636862,0.101,"Zwinbosjes2020"
"1729","AGBro403",14.6640211640212,10,0.144799579939747,0.128,"Zwinbosjes2020"
"1730","AGBro419",31.3670523415978,10,0.000510169736340216,0,"Zwinbosjes2020"
"1731","AGBro467",14.9644444444444,6,0.020535067222767,0.086,"Zwinbosjes2020"
"1732","AGBro480",9.98148148148148,6,0.125434043844811,0.046,"Zwinbosjes2020"
"1733","AGBro487",13.9886419753086,6,0.0297632969610436,0.066,"Zwinbosjes2020"
"1734","AGBro57",0.0902777777777778,1,0.763824315315463,1,"Zwinbosjes2020"
"1735","AGBro76",0.97962962962963,3,0.806180817983689,0.697,"Zwinbosjes2020"
"1736","AGBro9",28.0555555555556,28,0.46150636579492,0.493,"Zwinbosjes2020"
"1737","AGBro110",4.08,3,0.25295414626755,0.668,"Sint-Laureins22020"
"1738","AGBro111",4.33333333333333,6,0.631664737015237,0.702,"Sint-Laureins22020"
"1739","AGBro116",3.32142857142857,3,0.344671305095005,0.458,"Sint-Laureins22020"
"1740","AGBro12",4,6,0.676676416183063,0.704,"Sint-Laureins22020"
"1741","AGBro138",0.375,1,0.54029137460742,1,"Sint-Laureins22020"
"1742","AGBro144",10.1111111111111,10,0.430799845644171,0.064,"Sint-Laureins22020"
"1743","AGBro153",3.69444444444445,3,0.296405049783473,0.52,"Sint-Laureins22020"
"1744","AGBro16",0,0,1,1,"Sint-Laureins22020"
"1745","AGBro161",6.375,3,0.0947247162783776,0.194,"Sint-Laureins22020"
"1746","AGBro20",7,1,0.00815097159350264,0.095,"Sint-Laureins22020"
"1747","AGBro218",2.16666666666667,3,0.538543805409862,0.731,"Sint-Laureins22020"
"1748","AGBro227",0.194444444444445,3,0.978481132443159,1,"Sint-Laureins22020"
"1749","AGBro234",2.68888888888889,3,0.442118814906699,0.598,"Sint-Laureins22020"
"1750","AGBro266",0.0311111111111111,1,0.85999272880081,1,"Sint-Laureins22020"
"1751","AGBro299",9.38194444444445,6,0.153209676205405,0.068,"Sint-Laureins22020"
"1752","AGBro307",1.85185185185185,1,0.173568166555922,0.279,"Sint-Laureins22020"
"1753","AGBro32",1.21527777777778,1,0.270289384801699,0.449,"Sint-Laureins22020"
"1754","AGBro337",0.375,1,0.54029137460742,1,"Sint-Laureins22020"
"1755","AGBro35",5,1,0.0253473186774683,0.111,"Sint-Laureins22020"
"1756","AGBro375",0.520661157024793,1,0.470559787433862,1,"Sint-Laureins22020"
"1757","AGBro403",7.28,6,0.295727404304682,0.383,"Sint-Laureins22020"
"1758","AGBro419",5.27777777777778,6,0.508711121371662,0.452,"Sint-Laureins22020"
"1759","AGBro467",10,10,0.440493285065212,0.779,"Sint-Laureins22020"
"1760","AGBro480",5.55555555555555,6,0.474767655650357,0.24,"Sint-Laureins22020"
"1761","AGBro487",5.33333333333333,6,0.501824925498011,0.819,"Sint-Laureins22020"
"1762","AGBro57",2.32047750229568,1,0.127680826158545,0.237,"Sint-Laureins22020"
"1763","AGBro76",7.12444444444445,6,0.309491910909332,0.087,"Sint-Laureins22020"
"1764","AGBro9",30,28,0.363217842279475,0.397,"Sint-Laureins22020"
"1765","AGBro110",1.22666666666667,3,0.746615904231576,1,"Sint-Laureins12020"
"1766","AGBro111",4.43877551020408,6,0.617519759247171,0.519,"Sint-Laureins12020"
"1767","AGBro116",0.888888888888889,3,0.82810831458754,1,"Sint-Laureins12020"
"1768","AGBro12",22.47,15,0.0960594677262855,0.103,"Sint-Laureins12020"
"1769","AGBro138",0.0355555555555556,1,0.850436268312347,1,"Sint-Laureins12020"
"1770","AGBro144",7.85777777777778,10,0.642726733524243,0.221,"Sint-Laureins12020"
"1771","AGBro153",0.64,3,0.887217281585166,1,"Sint-Laureins12020"
"1772","AGBro16",9.04,3,0.0287637650027561,0.058,"Sint-Laureins12020"
"1773","AGBro161",10.0532544378698,6,0.122427200216388,0.034,"Sint-Laureins12020"
"1774","AGBro20",0.3125,1,0.576150122030579,1,"Sint-Laureins12020"
"1775","AGBro218",0.0311111111111111,1,0.85999272880081,1,"Sint-Laureins12020"
"1776","AGBro227",0.734693877551021,1,0.391365938307552,1,"Sint-Laureins12020"
"1777","AGBro234",3.5175,3,0.31849951222998,0.102,"Sint-Laureins12020"
"1778","AGBro266",0.888888888888889,1,0.34577858615116,1,"Sint-Laureins12020"
"1779","AGBro299",4.95867768595041,6,0.549123869188268,0.604,"Sint-Laureins12020"
"1780","AGBro307",0.63,1,0.427355313897808,0.459,"Sint-Laureins12020"
"1781","AGBro32",4.4525069286974,1,0.0348500510482521,0.035,"Sint-Laureins12020"
"1782","AGBro337",2,1,0.157299207050285,0.469,"Sint-Laureins12020"
"1783","AGBro35",0.0414201183431953,1,0.838729137404802,1,"Sint-Laureins12020"
"1784","AGBro375",0.194444444444445,1,0.659243003692631,1,"Sint-Laureins12020"
"1785","AGBro403",19.4444444444444,15,0.194295449374784,0.268,"Sint-Laureins12020"
"1786","AGBro419",7.08641975308642,3,0.0691937000649993,0.025,"Sint-Laureins12020"
"1787","AGBro467",23.9644444444444,15,0.0656997458064573,0.022,"Sint-Laureins12020"
"1788","AGBro480",2.80571428571429,6,0.832806844671833,0.817,"Sint-Laureins12020"
"1789","AGBro487",11.624693877551,6,0.0708846313015963,0.118,"Sint-Laureins12020"
"1790","AGBro57",0.194444444444445,1,0.659243003692631,1,"Sint-Laureins12020"
"1791","AGBro76",4.05555555555556,6,0.669158269430259,0.462,"Sint-Laureins12020"
"1792","AGBro9",7.38888888888889,15,0.945946726040102,0.893,"Sint-Laureins12020"
"1793","AGBro110",2,3,0.572406704470879,1,"Ter Yde West2020"
"1794","AGBro111",3,1,0.0832645166635505,0.204,"Ter Yde West2020"
"1795","AGBro116",3,1,0.0832645166635505,0.428,"Ter Yde West2020"
"1796","AGBro12",0.75,3,0.861385080404542,1,"Ter Yde West2020"
"1797","AGBro138",0.12,1,0.729034489538804,1,"Ter Yde West2020"
"1798","AGBro144",4,3,0.261464129949111,0.339,"Ter Yde West2020"
"1799","AGBro153",2,1,0.157299207050285,1,"Ter Yde West2020"
"1800","AGBro16",0.12,1,0.729034489538804,1,"Ter Yde West2020"
"1801","AGBro161",3,1,0.0832645166635505,0.19,"Ter Yde West2020"
"1802","AGBro20",0.12,1,0.729034489538804,1,"Ter Yde West2020"
"1803","AGBro218",0.333333333333333,1,0.563702861650773,1,"Ter Yde West2020"
"1804","AGBro227",0.12,1,0.729034489538804,1,"Ter Yde West2020"
"1805","AGBro234",2,1,0.157299207050285,0.352,"Ter Yde West2020"
"1806","AGBro266",0.12,1,0.729034489538804,1,"Ter Yde West2020"
"1807","AGBro299",0.75,1,0.386476230771233,1,"Ter Yde West2020"
"1808","AGBro307",3,1,0.0832645166635505,0.418,"Ter Yde West2020"
"1809","AGBro32",0,0,1,1,"Ter Yde West2020"
"1810","AGBro337",2.33333333333333,3,0.506165219093909,1,"Ter Yde West2020"
"1811","AGBro35",0.222222222222222,1,0.637351888233937,1,"Ter Yde West2020"
"1812","AGBro375",3,1,0.0832645166635505,0.217,"Ter Yde West2020"
"1813","AGBro403",4.5,6,0.609339266998278,1,"Ter Yde West2020"
"1814","AGBro419",3.33333333333333,3,0.343030146138244,0.196,"Ter Yde West2020"
"1815","AGBro467",4.5,6,0.609339266998278,1,"Ter Yde West2020"
"1816","AGBro480",2.33333333333333,3,0.506165219093909,1,"Ter Yde West2020"
"1817","AGBro487",2,1,0.157299207050285,1,"Ter Yde West2020"
"1818","AGBro57",0,0,1,1,"Ter Yde West2020"
"1819","AGBro76",2,1,0.157299207050285,1,"Ter Yde West2020"
"1820","AGBro9",2,1,0.157299207050285,0.37,"Ter Yde West2020"
"1821","AGBro110",1.05,3,0.789155879572521,1,"Westhoek Oost2020"
"1822","AGBro111",9.11111111111111,6,0.167425016427189,0.142,"Westhoek Oost2020"
"1823","AGBro116",4.5,3,0.212290287360133,0.101,"Westhoek Oost2020"
"1824","AGBro12",4.99591836734694,10,0.891450508838153,0.919,"Westhoek Oost2020"
"1825","AGBro138",4.4525069286974,1,0.0348500510482521,0.048,"Westhoek Oost2020"
"1826","AGBro144",3.69444444444445,10,0.960080252899684,1,"Westhoek Oost2020"
"1827","AGBro153",0.520661157024793,1,0.470559787433862,1,"Westhoek Oost2020"
"1828","AGBro16",0,0,1,1,"Westhoek Oost2020"
"1829","AGBro161",0.888888888888889,1,0.34577858615116,0.377,"Westhoek Oost2020"
"1830","AGBro20",0,0,1,1,"Westhoek Oost2020"
"1831","AGBro218",4.94666666666667,3,0.175744389804557,0.088,"Westhoek Oost2020"
"1832","AGBro227",0.888888888888889,3,0.82810831458754,1,"Westhoek Oost2020"
"1833","AGBro234",3.125,3,0.372751274802655,0.693,"Westhoek Oost2020"
"1834","AGBro266",0.0311111111111111,1,0.85999272880081,1,"Westhoek Oost2020"
"1835","AGBro299",8.04733727810651,3,0.0450434506046136,0.059,"Westhoek Oost2020"
"1836","AGBro307",2.59102040816326,1,0.107471077838186,0.162,"Westhoek Oost2020"
"1837","AGBro32",0.194444444444445,1,0.659243003692631,1,"Westhoek Oost2020"
"1838","AGBro337",0.0355555555555556,1,0.850436268312347,1,"Westhoek Oost2020"
"1839","AGBro35",0.63,1,0.427355313897808,0.416,"Westhoek Oost2020"
"1840","AGBro375",0.194444444444445,1,0.659243003692631,1,"Westhoek Oost2020"
"1841","AGBro403",12.3022222222222,10,0.265338978647023,0.313,"Westhoek Oost2020"
"1842","AGBro419",8.16,3,0.0428181728320784,0.026,"Westhoek Oost2020"
"1843","AGBro467",7.77,15,0.932672170384625,1,"Westhoek Oost2020"
"1844","AGBro480",2.85185185185185,3,0.415035155325937,0.335,"Westhoek Oost2020"
"1845","AGBro487",2.45777777777778,3,0.482969930901871,0.451,"Westhoek Oost2020"
"1846","AGBro57",0.0495867768595041,1,0.823783878853929,1,"Westhoek Oost2020"
"1847","AGBro76",1.73015873015873,3,0.630249765605272,0.444,"Westhoek Oost2020"
"1848","AGBro9",15,15,0.451417211225725,0.329,"Westhoek Oost2020"
"1849","AGBro110",8.66666666666667,6,0.193210450849408,0.152,"WarandeduinenMiddelkerke2020"
"1850","AGBro111",9.06349206349207,15,0.874174294403974,0.252,"WarandeduinenMiddelkerke2020"
"1851","AGBro116",2.2575,3,0.5207116346598,0.632,"WarandeduinenMiddelkerke2020"
"1852","AGBro12",1.36904761904762,3,0.712805906734745,0.624,"WarandeduinenMiddelkerke2020"
"1853","AGBro138",0.0495867768595041,1,0.823783878853929,1,"WarandeduinenMiddelkerke2020"
"1854","AGBro144",8.68,10,0.562717961133325,0.71,"WarandeduinenMiddelkerke2020"
"1855","AGBro153",0.808888888888889,3,0.847339768382665,1,"WarandeduinenMiddelkerke2020"
"1856","AGBro16",0.0414201183431953,1,0.838729137404802,1,"WarandeduinenMiddelkerke2020"
"1857","AGBro161",5.26285714285714,6,0.510568522676866,0.175,"WarandeduinenMiddelkerke2020"
"1858","AGBro20",0,0,1,1,"WarandeduinenMiddelkerke2020"
"1859","AGBro218",0.887755102040816,3,0.828381734414106,1,"WarandeduinenMiddelkerke2020"
"1860","AGBro227",1.5,6,0.959494560255186,1,"WarandeduinenMiddelkerke2020"
"1861","AGBro234",3.06122448979592,3,0.382281554282599,0.636,"WarandeduinenMiddelkerke2020"
"1862","AGBro266",0.63,1,0.427355313897808,0.457,"WarandeduinenMiddelkerke2020"
"1863","AGBro299",0.520661157024794,6,0.997577916793903,1,"WarandeduinenMiddelkerke2020"
"1864","AGBro307",3.57142857142857,1,0.058781721355359,0.117,"WarandeduinenMiddelkerke2020"
"1865","AGBro32",1.28571428571429,1,0.256839257957857,0.494,"WarandeduinenMiddelkerke2020"
"1866","AGBro337",0.520661157024793,1,0.470559787433862,1,"WarandeduinenMiddelkerke2020"
"1867","AGBro35",6,1,0.0143058784354296,0.097,"WarandeduinenMiddelkerke2020"
"1868","AGBro375",0.194444444444445,1,0.659243003692631,1,"WarandeduinenMiddelkerke2020"
"1869","AGBro403",6.24489795918367,10,0.794285371350767,0.743,"WarandeduinenMiddelkerke2020"
"1870","AGBro419",1.62666666666667,3,0.653358560938412,0.639,"WarandeduinenMiddelkerke2020"
"1871","AGBro467",14.1944444444444,10,0.164305728075027,0.104,"WarandeduinenMiddelkerke2020"
"1872","AGBro480",15.9206349206349,6,0.014186350861919,0,"WarandeduinenMiddelkerke2020"
"1873","AGBro487",1.75,3,0.625875453460573,0.47,"WarandeduinenMiddelkerke2020"
"1874","AGBro57",7,1,0.00815097159350264,0.076,"WarandeduinenMiddelkerke2020"
"1875","AGBro76",7.03571428571429,6,0.317556994706759,0.376,"WarandeduinenMiddelkerke2020"
"1876","AGBro9",22,15,0.107803908406164,0.056,"WarandeduinenMiddelkerke2020"
"1877","AGBro110",1.13333333333333,3,0.769033982812871,1,"Raversijde42020"
"1878","AGBro111",6.8,3,0.0785531598367981,0.128,"Raversijde42020"
"1879","AGBro116",3.33333333333333,3,0.343030146138244,0.182,"Raversijde42020"
"1880","AGBro12",3.8,6,0.703720353442498,1,"Raversijde42020"
"1881","AGBro138",0.138888888888889,1,0.709388115014226,1,"Raversijde42020"
"1882","AGBro144",7.5,10,0.677547636104544,0.901,"Raversijde42020"
"1883","AGBro153",0.918367346938776,3,0.820993235048501,1,"Raversijde42020"
"1884","AGBro16",5,1,0.0253473186774683,0.117,"Raversijde42020"
"1885","AGBro161",2.77777777777778,3,0.427171167188124,0.325,"Raversijde42020"
"1886","AGBro20",0,0,1,1,"Raversijde42020"
"1887","AGBro218",1.44,1,0.230139340443417,1,"Raversijde42020"
"1888","AGBro227",2.77777777777778,3,0.427171167188124,0.311,"Raversijde42020"
"1889","AGBro234",1.05,3,0.789155879572521,1,"Raversijde42020"
"1890","AGBro266",4,1,0.0455002638963584,0.169,"Raversijde42020"
"1891","AGBro299",4,6,0.676676416183063,1,"Raversijde42020"
"1892","AGBro307",0.0816326530612245,1,0.775096962195985,1,"Raversijde42020"
"1893","AGBro32",1.44,1,0.230139340443417,1,"Raversijde42020"
"1894","AGBro337",1.3718820861678,1,0.241488778331904,0.357,"Raversijde42020"
"1895","AGBro35",4,1,0.0455002638963584,0.116,"Raversijde42020"
"1896","AGBro375",0.871111111111111,1,0.350647889704459,0.415,"Raversijde42020"
"1897","AGBro403",1.44,3,0.696185872403128,1,"Raversijde42020"
"1898","AGBro419",0.871111111111111,1,0.350647889704459,0.446,"Raversijde42020"
"1899","AGBro467",20,21,0.521261250483952,1,"Raversijde42020"
"1900","AGBro480",3.75,3,0.289755781193384,0.504,"Raversijde42020"
"1901","AGBro487",0.3125,1,0.576150122030579,1,"Raversijde42020"
"1902","AGBro57",0,0,1,1,"Raversijde42020"
"1903","AGBro76",1.05,3,0.789155879572521,1,"Raversijde42020"
"1904","AGBro9",6.25,6,0.3957756599046,0.638,"Raversijde42020"
"1905","AGBro110",1.44,3,0.696185872403128,1,"Schipgatduinen2020"
"1906","AGBro111",5,6,0.54381311588333,0.337,"Schipgatduinen2020"
"1907","AGBro116",1.44,1,0.230139340443417,1,"Schipgatduinen2020"
"1908","AGBro12",3,6,0.808846830538058,1,"Schipgatduinen2020"
"1909","AGBro138",3,1,0.0832645166635505,0.202,"Schipgatduinen2020"
"1910","AGBro144",8.44444444444444,6,0.207315920968192,0.023,"Schipgatduinen2020"
"1911","AGBro153",1.44,1,0.230139340443417,1,"Schipgatduinen2020"
"1912","AGBro16",0,0,1,1,"Schipgatduinen2020"
"1913","AGBro161",1.44,1,0.230139340443417,1,"Schipgatduinen2020"
"1914","AGBro20",0.12,1,0.729034489538804,1,"Schipgatduinen2020"
"1915","AGBro218",4,1,0.0455002638963584,0.156,"Schipgatduinen2020"
"1916","AGBro227",1.44,1,0.230139340443417,1,"Schipgatduinen2020"
"1917","AGBro234",0.75,1,0.386476230771233,1,"Schipgatduinen2020"
"1918","AGBro266",0.444444444444444,1,0.504985075093846,1,"Schipgatduinen2020"
"1919","AGBro299",0.0816326530612245,1,0.775096962195985,1,"Schipgatduinen2020"
"1920","AGBro307",3,1,0.0832645166635505,0.202,"Schipgatduinen2020"
"1921","AGBro32",0,1,1,1,"Schipgatduinen2020"
"1922","AGBro337",0.0816326530612245,1,0.775096962195985,1,"Schipgatduinen2020"
"1923","AGBro35",3,1,0.0832645166635505,0.183,"Schipgatduinen2020"
"1924","AGBro375",0.0816326530612245,1,0.775096962195985,1,"Schipgatduinen2020"
"1925","AGBro403",6,3,0.111610225094713,0.454,"Schipgatduinen2020"
"1926","AGBro419",1.44444444444444,3,0.695150565796712,1,"Schipgatduinen2020"
"1927","AGBro467",8.44444444444444,6,0.207315920968192,0.022,"Schipgatduinen2020"
"1928","AGBro480",5,3,0.171797144296733,0.303,"Schipgatduinen2020"
"1929","AGBro487",0.444444444444444,1,0.504985075093846,1,"Schipgatduinen2020"
"1930","AGBro57",0,0,1,1,"Schipgatduinen2020"
"1931","AGBro76",1,3,0.801251956901201,1,"Schipgatduinen2020"
"1932","AGBro9",0.222222222222222,1,0.637351888233937,1,"Schipgatduinen2020"
"1933","AGBro110",8.32,3,0.0398411211057124,0.021,"SpanjaardduinenOostende2020"
"1934","AGBro111",4,10,0.947346982656289,1,"SpanjaardduinenOostende2020"
"1935","AGBro116",1.77777777777778,3,0.619782638587719,0.688,"SpanjaardduinenOostende2020"
"1936","AGBro12",7.40740740740741,6,0.28480685912874,0.225,"SpanjaardduinenOostende2020"
"1937","AGBro138",2.78238001314924,1,0.0953064435353183,0.213,"SpanjaardduinenOostende2020"
"1938","AGBro144",7,10,0.725444953309605,0.57,"SpanjaardduinenOostende2020"
"1939","AGBro153",4.08,6,0.665851022666244,0.525,"SpanjaardduinenOostende2020"
"1940","AGBro16",0.0414201183431953,1,0.838729137404802,1,"SpanjaardduinenOostende2020"
"1941","AGBro161",5.15555555555556,3,0.160754601205768,0.234,"SpanjaardduinenOostende2020"
"1942","AGBro20",0.163265306122449,1,0.686167849855239,1,"SpanjaardduinenOostende2020"
"1943","AGBro218",1.74222222222222,1,0.18685750266304,0.237,"SpanjaardduinenOostende2020"
"1944","AGBro227",8.48,10,0.582057944498659,0.605,"SpanjaardduinenOostende2020"
"1945","AGBro234",3.48148148148148,3,0.323171864862491,0.276,"SpanjaardduinenOostende2020"
"1946","AGBro266",3.32197530864198,1,0.0683596486669442,0.115,"SpanjaardduinenOostende2020"
"1947","AGBro299",0.163265306122449,3,0.983289572400476,1,"SpanjaardduinenOostende2020"
"1948","AGBro307",0.0311111111111111,1,0.85999272880081,1,"SpanjaardduinenOostende2020"
"1949","AGBro32",0.453514739229025,1,0.500670569296129,0.525,"SpanjaardduinenOostende2020"
"1950","AGBro337",0.888888888888889,1,0.34577858615116,0.401,"SpanjaardduinenOostende2020"
"1951","AGBro35",0.453514739229025,1,0.500670569296129,0.531,"SpanjaardduinenOostende2020"
"1952","AGBro375",0.129586776859504,1,0.718860868049951,1,"SpanjaardduinenOostende2020"
"1953","AGBro403",8.96888888888889,10,0.535058668837193,0.327,"SpanjaardduinenOostende2020"
"1954","AGBro419",2.88888888888889,3,0.409075469129231,0.211,"SpanjaardduinenOostende2020"
"1955","AGBro467",16.8888888888889,15,0.325549937750635,0.067,"SpanjaardduinenOostende2020"
"1956","AGBro480",2.07407407407407,3,0.557175534839228,0.445,"SpanjaardduinenOostende2020"
"1957","AGBro487",14.7777777777778,6,0.0220573362458928,0.002,"SpanjaardduinenOostende2020"
"1958","AGBro57",0.0414201183431953,1,0.838729137404802,1,"SpanjaardduinenOostende2020"
"1959","AGBro76",8.56,6,0.199876966399095,0.197,"SpanjaardduinenOostende2020"
"1960","AGBro9",8.33333333333333,10,0.59631268236398,0.846,"SpanjaardduinenOostende2020"
"1961","AGBro110",2.59102040816326,1,0.107471077838186,0.137,"Simliduinen2020"
"1962","AGBro111",20.1428571428571,10,0.027930088840223,0.015,"Simliduinen2020"
"1963","AGBro116",6.66666666666667,3,0.0833163055112018,0.022,"Simliduinen2020"
"1964","AGBro12",14.7466666666667,10,0.141574518233755,0.02,"Simliduinen2020"
"1965","AGBro138",2.32047750229568,1,0.127680826158545,0.223,"Simliduinen2020"
"1966","AGBro144",19.1527777777778,15,0.20689405090193,0.26,"Simliduinen2020"
"1967","AGBro153",0.0311111111111111,1,0.85999272880081,1,"Simliduinen2020"
"1968","AGBro16",0,0,1,1,"Simliduinen2020"
"1969","AGBro161",0.00489795918367347,1,0.944205263362497,1,"Simliduinen2020"
"1970","AGBro20",0.0617283950617284,1,0.803784706253101,1,"Simliduinen2020"
"1971","AGBro218",5,1,0.0253473186774683,0.047,"Simliduinen2020"
"1972","AGBro227",0.666666666666667,3,0.881014842513785,1,"Simliduinen2020"
"1973","AGBro234",1.66666666666667,3,0.644369805637025,1,"Simliduinen2020"
"1974","AGBro266",0.24,1,0.624206114766406,1,"Simliduinen2020"
"1975","AGBro299",6.58,6,0.361438709534555,0.449,"Simliduinen2020"
"1976","AGBro307",1.8,1,0.179712494879,0.371,"Simliduinen2020"
"1977","AGBro32",1.5,1,0.220671361919847,0.543,"Simliduinen2020"
"1978","AGBro337",0.00489795918367347,1,0.944205263362497,1,"Simliduinen2020"
"1979","AGBro35",1.85185185185185,1,0.173568166555922,0.262,"Simliduinen2020"
"1980","AGBro375",0.666666666666667,1,0.414216178242525,1,"Simliduinen2020"
"1981","AGBro403",2.85185185185185,6,0.827198127111411,0.658,"Simliduinen2020"
"1982","AGBro419",10,3,0.0185661354630432,0.01,"Simliduinen2020"
"1983","AGBro467",18.9066666666667,15,0.217994499174547,0.067,"Simliduinen2020"
"1984","AGBro480",6.24,3,0.10049996206334,0.155,"Simliduinen2020"
"1985","AGBro487",2.45,3,0.484395006313595,0.381,"Simliduinen2020"
"1986","AGBro57",0,0,1,1,"Simliduinen2020"
"1987","AGBro76",4.27777777777778,6,0.639141617558623,0.289,"Simliduinen2020"
"1988","AGBro9",5,6,0.54381311588333,0.32,"Simliduinen2020"
"1989","AGBro110",0.12,1,0.729034489538804,1,"Westhoek vissersdorp2020"
"1990","AGBro111",9,10,0.532103576374715,1,"Westhoek vissersdorp2020"
"1991","AGBro116",0.222222222222222,1,0.637351888233937,1,"Westhoek vissersdorp2020"
"1992","AGBro12",0.12,1,0.729034489538804,1,"Westhoek vissersdorp2020"
"1993","AGBro138",0.75,1,0.386476230771233,1,"Westhoek vissersdorp2020"
"1994","AGBro144",0.333333333333333,1,0.563702861650773,1,"Westhoek vissersdorp2020"
"1995","AGBro153",3,3,0.391625176271089,0.619,"Westhoek vissersdorp2020"
"1996","AGBro16",0,0,1,1,"Westhoek vissersdorp2020"
"1997","AGBro161",0.75,1,0.386476230771233,1,"Westhoek vissersdorp2020"
"1998","AGBro20",0,0,1,1,"Westhoek vissersdorp2020"
"1999","AGBro218",0.75,1,0.386476230771233,1,"Westhoek vissersdorp2020"
"2000","AGBro227",0.12,1,0.729034489538804,1,"Westhoek vissersdorp2020"
"2001","AGBro234",3.33333333333333,3,0.343030146138244,0.195,"Westhoek vissersdorp2020"
"2002","AGBro266",0.333333333333333,1,0.563702861650773,1,"Westhoek vissersdorp2020"
"2003","AGBro299",0,0,1,1,"Westhoek vissersdorp2020"
"2004","AGBro307",0.12,1,0.729034489538804,1,"Westhoek vissersdorp2020"
"2005","AGBro32",0.75,1,0.386476230771233,1,"Westhoek vissersdorp2020"
