"","pairloci","Ia","p.Ia","pop"
"379","AGBro110:AGBro111",-0.197714285714286,0.95,"Cabour"
"380","AGBro110:AGBro116",-0.220162224797219,0.97,"Cabour"
"381","AGBro110:AGBro12",-0.0805270863836022,0.7,"Cabour"
"382","AGBro110:AGBro138",-0.0801603206412823,0.63,"Cabour"
"383","AGBro110:AGBro144",0.0268456375838921,0.37,"Cabour"
"384","AGBro110:AGBro153",0.142608695652174,0.15,"Cabour"
"385","AGBro110:AGBro16",0,1,"Cabour"
"386","AGBro110:AGBro161",-0.20891364902507,0.94,"Cabour"
"387","AGBro110:AGBro20",0,1,"Cabour"
"388","AGBro110:AGBro218",-0.159691629955947,0.79,"Cabour"
"389","AGBro110:AGBro227",-0.180758017492711,0.79,"Cabour"
"390","AGBro110:AGBro234",-0.0857519788918201,0.71,"Cabour"
"391","AGBro110:AGBro266",-0.114130434782609,0.73,"Cabour"
"392","AGBro110:AGBro299",-0.102816901408451,0.68,"Cabour"
"393","AGBro110:AGBro307",0.0589812332439679,0.36,"Cabour"
"394","AGBro110:AGBro32",-0.0716332378223498,0.74,"Cabour"
"395","AGBro110:AGBro337",-0.188861985472155,0.92,"Cabour"
"396","AGBro110:AGBro35",0.0346153846153847,0.29,"Cabour"
"397","AGBro110:AGBro375",-0.236413043478261,1,"Cabour"
"398","AGBro110:AGBro403",0.00142653352353772,0.48,"Cabour"
"399","AGBro110:AGBro419",0.146412884333822,0.18,"Cabour"
"400","AGBro110:AGBro467",-0.0370898716119827,0.67,"Cabour"
"401","AGBro110:AGBro480",0.137362637362638,0.28,"Cabour"
"402","AGBro110:AGBro487",0.138166894664843,0.23,"Cabour"
"403","AGBro110:AGBro57",-0.105754276827371,0.68,"Cabour"
"404","AGBro110:AGBro76",-0.0191176470588237,0.57,"Cabour"
"405","AGBro110:AGBro9",-0.0503816793893131,0.55,"Cabour"
"406","AGBro111:AGBro116",0.171232876712329,0.11,"Cabour"
"407","AGBro111:AGBro12",-0.112826603325416,0.69,"Cabour"
"408","AGBro111:AGBro138",-0.112359550561798,0.77,"Cabour"
"409","AGBro111:AGBro144",-0.0370860927152313,0.58,"Cabour"
"410","AGBro111:AGBro153",-0.042234332425068,0.57,"Cabour"
"411","AGBro111:AGBro16",0,1,"Cabour"
"412","AGBro111:AGBro161",-0.034207525655644,0.61,"Cabour"
"413","AGBro111:AGBro20",0,1,"Cabour"
"414","AGBro111:AGBro218",0.164011246485473,0.24,"Cabour"
"415","AGBro111:AGBro227",-0.115976331360947,0.66,"Cabour"
"416","AGBro111:AGBro234",-0.0109051254089422,0.49,"Cabour"
"417","AGBro111:AGBro266",-0.0871508379888271,0.73,"Cabour"
"418","AGBro111:AGBro299",-0.20253164556962,0.98,"Cabour"
"419","AGBro111:AGBro307",-0.0850828729281764,0.75,"Cabour"
"420","AGBro111:AGBro32",-0.134189031505251,0.75,"Cabour"
"421","AGBro111:AGBro337",0.231472081218274,0.07,"Cabour"
"422","AGBro111:AGBro35",-0.14580265095729,0.95,"Cabour"
"423","AGBro111:AGBro375",0.113966480446927,0.24,"Cabour"
"424","AGBro111:AGBro403",0.0372093023255817,0.35,"Cabour"
"425","AGBro111:AGBro419",-0.154394299287411,0.78,"Cabour"
"426","AGBro111:AGBro467",-0.130232558139534,0.74,"Cabour"
"427","AGBro111:AGBro480",0.056369785794814,0.43,"Cabour"
"428","AGBro111:AGBro487",-0.110112359550562,0.74,"Cabour"
"429","AGBro111:AGBro57",0.164705882352941,0.18,"Cabour"
"430","AGBro111:AGBro76",-0.174016686531585,0.87,"Cabour"
"431","AGBro111:AGBro9",-0.136363636363636,0.85,"Cabour"
"432","AGBro116:AGBro12",0.0240963855421685,0.37,"Cabour"
"433","AGBro116:AGBro138",-0.135371179039301,0.82,"Cabour"
"434","AGBro116:AGBro144",-0.1278600269179,0.82,"Cabour"
"435","AGBro116:AGBro153",-0.0900277008310253,0.63,"Cabour"
"436","AGBro116:AGBro16",0,1,"Cabour"
"437","AGBro116:AGBro161",0.138728323699422,0.17,"Cabour"
"438","AGBro116:AGBro20",0,1,"Cabour"
"439","AGBro116:AGBro218",-0.0236966824644551,0.54,"Cabour"
"440","AGBro116:AGBro227",-0.102040816326531,0.66,"Cabour"
"441","AGBro116:AGBro234",-0.00552486187845291,0.51,"Cabour"
"442","AGBro116:AGBro266",-0.13590033975085,0.73,"Cabour"
"443","AGBro116:AGBro299",-0.0291715285880976,0.53,"Cabour"
"444","AGBro116:AGBro307",-0.0279955207166852,0.6,"Cabour"
"445","AGBro116:AGBro32",-0.201183431952663,0.89,"Cabour"
"446","AGBro116:AGBro337",0.154162384378212,0.17,"Cabour"
"447","AGBro116:AGBro35",-0.134932533733133,0.88,"Cabour"
"448","AGBro116:AGBro375",0.424688561721404,0.01,"Cabour"
"449","AGBro116:AGBro403",-0.023584905660377,0.47,"Cabour"
"450","AGBro116:AGBro419",-0.132530120481928,0.83,"Cabour"
"451","AGBro116:AGBro467",0.188679245283019,0.12,"Cabour"
"452","AGBro116:AGBro480",-0.228571428571429,0.93,"Cabour"
"453","AGBro116:AGBro487",0.0569476082004556,0.31,"Cabour"
"454","AGBro116:AGBro57",-0.111653872993719,0.69,"Cabour"
"455","AGBro116:AGBro76",0.0423216444981858,0.35,"Cabour"
"456","AGBro116:AGBro9",-0.243142144638404,0.98,"Cabour"
"457","AGBro12:AGBro138",-0.0207253886010362,0.4,"Cabour"
"458","AGBro12:AGBro144",-0.0888099467140318,0.71,"Cabour"
"459","AGBro12:AGBro153",-0.0369003690036904,0.51,"Cabour"
"460","AGBro12:AGBro16",0,1,"Cabour"
"461","AGBro12:AGBro161",-0.153284671532847,0.83,"Cabour"
"462","AGBro12:AGBro20",0,1,"Cabour"
"463","AGBro12:AGBro218",-0.131428571428572,0.79,"Cabour"
"464","AGBro12:AGBro227",-0.130168453292496,0.62,"Cabour"
"465","AGBro12:AGBro234",-0.00689655172413772,0.55,"Cabour"
"466","AGBro12:AGBro266",-0.106685633001423,0.69,"Cabour"
"467","AGBro12:AGBro299",0.0960118168389958,0.22,"Cabour"
"468","AGBro12:AGBro307",-0.161290322580645,0.81,"Cabour"
"469","AGBro12:AGBro32",0.218045112781955,0.18,"Cabour"
"470","AGBro12:AGBro337",-0.0378310214375791,0.64,"Cabour"
"471","AGBro12:AGBro35",-0.0924024640657084,0.59,"Cabour"
"472","AGBro12:AGBro375",-0.0426742532005695,0.58,"Cabour"
"473","AGBro12:AGBro403",0.0374251497005995,0.4,"Cabour"
"474","AGBro12:AGBro419",-0.1,0.67,"Cabour"
"475","AGBro12:AGBro467",-0.0299401197604785,0.47,"Cabour"
"476","AGBro12:AGBro480",-0.41726618705036,1,"Cabour"
"477","AGBro12:AGBro487",-0.121776504297994,0.74,"Cabour"
"478","AGBro12:AGBro57",0.0159616919393457,0.36,"Cabour"
"479","AGBro12:AGBro76",0.193199381761978,0.18,"Cabour"
"480","AGBro12:AGBro9",0.120578778135048,0.22,"Cabour"
"481","AGBro138:AGBro144",0.00569476082004594,0.39,"Cabour"
"482","AGBro138:AGBro153",-0.134189031505251,0.88,"Cabour"
"483","AGBro138:AGBro16",0,1,"Cabour"
"484","AGBro138:AGBro161",-0.12,0.78,"Cabour"
"485","AGBro138:AGBro20",0,1,"Cabour"
"486","AGBro138:AGBro218",-0.130252100840336,0.74,"Cabour"
"487","AGBro138:AGBro227",0.227272727272728,0.14,"Cabour"
"488","AGBro138:AGBro234",0.0480769230769236,0.42,"Cabour"
"489","AGBro138:AGBro266",-0.0589390962671905,0.55,"Cabour"
"490","AGBro138:AGBro299",-0.020161290322581,0.43,"Cabour"
"491","AGBro138:AGBro307",-0.0194552529182879,0.51,"Cabour"
"492","AGBro138:AGBro32",-0.010204081632653,0.54,"Cabour"
"493","AGBro138:AGBro337",0.270758122743683,0.1,"Cabour"
"494","AGBro138:AGBro35",-0.112219451371571,1,"Cabour"
"495","AGBro138:AGBro375",-0.147347740667976,0.91,"Cabour"
"496","AGBro138:AGBro403",0.111902339776196,0.26,"Cabour"
"497","AGBro138:AGBro419",0.113989637305699,0.21,"Cabour"
"498","AGBro138:AGBro467",0.0661241098677521,0.38,"Cabour"
"499","AGBro138:AGBro480",-0.0693069306930695,0.65,"Cabour"
"500","AGBro138:AGBro487",0.128331688055282,0.23,"Cabour"
"501","AGBro138:AGBro57",-0.127551020408163,0.91,"Cabour"
"502","AGBro138:AGBro76",0.197505197505197,0.15,"Cabour"
"503","AGBro138:AGBro9",-0.128068303094984,0.89,"Cabour"
"504","AGBro144:AGBro153",-0.0285714285714288,0.5,"Cabour"
"505","AGBro144:AGBro16",0,1,"Cabour"
"506","AGBro144:AGBro161",-0.050167224080268,0.59,"Cabour"
"507","AGBro144:AGBro20",0,1,"Cabour"
"508","AGBro144:AGBro218",0.16497461928934,0.17,"Cabour"
"509","AGBro144:AGBro227",-0.157243816254417,0.84,"Cabour"
"510","AGBro144:AGBro234",-0.0862068965517248,0.63,"Cabour"
"511","AGBro144:AGBro266",0.0340909090909085,0.45,"Cabour"
"512","AGBro144:AGBro299",0.0372881355932198,0.36,"Cabour"
"513","AGBro144:AGBro307",0.150159744408946,0.14,"Cabour"
"514","AGBro144:AGBro32",0.0346020761245673,0.36,"Cabour"
"515","AGBro144:AGBro337",0.182719546742209,0.14,"Cabour"
"516","AGBro144:AGBro35",0.1575,0.07,"Cabour"
"517","AGBro144:AGBro375",0.0340909090909085,0.35,"Cabour"
"518","AGBro144:AGBro403",-0.00688468158347677,0.56,"Cabour"
"519","AGBro144:AGBro419",0.24866785079929,0.07,"Cabour"
"520","AGBro144:AGBro467",0.101549053356283,0.27,"Cabour"
"521","AGBro144:AGBro480",0.00822368421052699,0.38,"Cabour"
"522","AGBro144:AGBro487",0.00163666121112871,0.44,"Cabour"
"523","AGBro144:AGBro57",0.00343053173241836,0.49,"Cabour"
"524","AGBro144:AGBro76",-0.0678571428571437,0.65,"Cabour"
"525","AGBro144:AGBro9",0.246728971962616,0.1,"Cabour"
"526","AGBro153:AGBro16",0,1,"Cabour"
"527","AGBro153:AGBro161",-0.129982668977469,0.82,"Cabour"
"528","AGBro153:AGBro20",0,1,"Cabour"
"529","AGBro153:AGBro218",-0.0260756192959587,0.53,"Cabour"
"530","AGBro153:AGBro227",-0.124770642201835,0.75,"Cabour"
"531","AGBro153:AGBro234",0.0810372771474883,0.23,"Cabour"
"532","AGBro153:AGBro266",0.0201680672268907,0.46,"Cabour"
"533","AGBro153:AGBro299",0.138840070298769,0.14,"Cabour"
"534","AGBro153:AGBro307",0.0710743801652891,0.24,"Cabour"
"535","AGBro153:AGBro32",-0.179533213644524,0.9,"Cabour"
"536","AGBro153:AGBro337",-0.0613138686131385,0.64,"Cabour"
"537","AGBro153:AGBro35",0.0949868073878626,0.36,"Cabour"
"538","AGBro153:AGBro375",-0.0554621848739498,0.62,"Cabour"
"539","AGBro153:AGBro403",-0.157142857142856,0.85,"Cabour"
"540","AGBro153:AGBro419",0.03690036900369,0.34,"Cabour"
"541","AGBro153:AGBro467",-0.0928571428571424,0.68,"Cabour"
"542","AGBro153:AGBro480",0.110732538330494,0.27,"Cabour"
"543","AGBro153:AGBro487",-0.0389830508474581,0.58,"Cabour"
"544","AGBro153:AGBro57",0.155458515283843,0.11,"Cabour"
"545","AGBro153:AGBro76",-0.131725417439703,0.76,"Cabour"
"546","AGBro153:AGBro9",-0.0408560311284054,0.57,"Cabour"
"547","AGBro16:AGBro161",0,1,"Cabour"
"548","AGBro16:AGBro20",NA,NA,"Cabour"
"549","AGBro16:AGBro218",0,1,"Cabour"
"550","AGBro16:AGBro227",0,1,"Cabour"
"551","AGBro16:AGBro234",0,1,"Cabour"
"552","AGBro16:AGBro266",0,1,"Cabour"
"553","AGBro16:AGBro299",0,1,"Cabour"
"554","AGBro16:AGBro307",0,NA,"Cabour"
"555","AGBro16:AGBro32",0,1,"Cabour"
"556","AGBro16:AGBro337",0,1,"Cabour"
"557","AGBro16:AGBro35",0,1,"Cabour"
"558","AGBro16:AGBro375",0,1,"Cabour"
"559","AGBro16:AGBro403",0,1,"Cabour"
"560","AGBro16:AGBro419",0,1,"Cabour"
"561","AGBro16:AGBro467",0,1,"Cabour"
"562","AGBro16:AGBro480",0,1,"Cabour"
"563","AGBro16:AGBro487",0,1,"Cabour"
"564","AGBro16:AGBro57",0,1,"Cabour"
"565","AGBro16:AGBro76",0,1,"Cabour"
"566","AGBro16:AGBro9",0,1,"Cabour"
"567","AGBro161:AGBro20",0,1,"Cabour"
"568","AGBro161:AGBro218",-0.0164835164835166,0.51,"Cabour"
"569","AGBro161:AGBro227",-0.0218023255813958,0.54,"Cabour"
"570","AGBro161:AGBro234",0.138157894736843,0.22,"Cabour"
"571","AGBro161:AGBro266",0.24390243902439,0.15,"Cabour"
"572","AGBro161:AGBro299",0.042134831460674,0.39,"Cabour"
"573","AGBro161:AGBro307",-0.200534759358289,0.89,"Cabour"
"574","AGBro161:AGBro32",-0.171428571428571,0.87,"Cabour"
"575","AGBro161:AGBro337",0,0.47,"Cabour"
"576","AGBro161:AGBro35",0.172413793103449,0.27,"Cabour"
"577","AGBro161:AGBro375",-1.11022302462516e-16,0.5,"Cabour"
"578","AGBro161:AGBro403",-0.23470839260313,0.97,"Cabour"
"579","AGBro161:AGBro419",-0.240875912408759,0.94,"Cabour"
"580","AGBro161:AGBro467",0.0853485064011379,0.27,"Cabour"
"581","AGBro161:AGBro480",-0.164383561643835,0.85,"Cabour"
"582","AGBro161:AGBro487",-0.14324693042292,0.76,"Cabour"
"583","AGBro161:AGBro57",-0.0465838509316769,0.45,"Cabour"
"584","AGBro161:AGBro76",0.175953079178885,0.13,"Cabour"
"585","AGBro161:AGBro9",-0.136986301369864,0.77,"Cabour"
"586","AGBro20:AGBro218",0,1,"Cabour"
"587","AGBro20:AGBro227",0,1,"Cabour"
"588","AGBro20:AGBro234",0,1,"Cabour"
"589","AGBro20:AGBro266",0,1,"Cabour"
"590","AGBro20:AGBro299",0,1,"Cabour"
"591","AGBro20:AGBro307",0,NA,"Cabour"
"592","AGBro20:AGBro32",0,1,"Cabour"
"593","AGBro20:AGBro337",0,1,"Cabour"
"594","AGBro20:AGBro35",0,1,"Cabour"
"595","AGBro20:AGBro375",0,1,"Cabour"
"596","AGBro20:AGBro403",0,1,"Cabour"
"597","AGBro20:AGBro419",0,1,"Cabour"
"598","AGBro20:AGBro467",0,1,"Cabour"
"599","AGBro20:AGBro480",0,1,"Cabour"
"600","AGBro20:AGBro487",0,1,"Cabour"
"601","AGBro20:AGBro57",0,1,"Cabour"
"602","AGBro20:AGBro76",0,1,"Cabour"
"603","AGBro20:AGBro9",0,1,"Cabour"
"604","AGBro218:AGBro227",-0.0455580865603645,0.62,"Cabour"
"605","AGBro218:AGBro234",-0.0999999999999999,0.75,"Cabour"
"606","AGBro218:AGBro266",-0.226293103448276,0.88,"Cabour"
"607","AGBro218:AGBro299",-0.127494456762749,0.72,"Cabour"
"608","AGBro218:AGBro307",-0.122601279317697,0.79,"Cabour"
"609","AGBro218:AGBro32",0.264044943820225,0.04,"Cabour"
"610","AGBro218:AGBro337",-0.0736738703339883,0.58,"Cabour"
"611","AGBro218:AGBro35",0.126404494382022,0.3,"Cabour"
"612","AGBro218:AGBro375",-0.177801724137931,0.87,"Cabour"
"613","AGBro218:AGBro403",-0.0727883538633813,0.61,"Cabour"
"614","AGBro218:AGBro419",0.0285714285714285,0.42,"Cabour"
"615","AGBro218:AGBro467",-0.0727883538633813,0.67,"Cabour"
"616","AGBro218:AGBro480",0.320652173913043,0.02,"Cabour"
"617","AGBro218:AGBro487",0.200433369447454,0.14,"Cabour"
"618","AGBro218:AGBro57",0.13531799729364,0.17,"Cabour"
"619","AGBro218:AGBro76",-0.114678899082569,0.75,"Cabour"
"620","AGBro218:AGBro9",0.141676505312868,0.15,"Cabour"
"621","AGBro227:AGBro234",-0.109890109890109,0.77,"Cabour"
"622","AGBro227:AGBro266",0.518413597733711,0.01,"Cabour"
"623","AGBro227:AGBro299",0.179411764705882,0.24,"Cabour"
"624","AGBro227:AGBro307",0.270949720670391,0.06,"Cabour"
"625","AGBro227:AGBro32",0.172155688622755,0.16,"Cabour"
"626","AGBro227:AGBro337",-0.0263819095477381,0.5,"Cabour"
"627","AGBro227:AGBro35",0.0367346938775512,0.47,"Cabour"
"628","AGBro227:AGBro375",-0.055240793201133,0.52,"Cabour"
"629","AGBro227:AGBro403",0.0461997019374067,0.37,"Cabour"
"630","AGBro227:AGBro419",-0.00765696784073466,0.59,"Cabour"
"631","AGBro227:AGBro467",0.00596125186289131,0.51,"Cabour"
"632","AGBro227:AGBro480",-0.136103151862464,0.72,"Cabour"
"633","AGBro227:AGBro487",-0.348074179743224,0.99,"Cabour"
"634","AGBro227:AGBro57",-0.0605095541401272,0.53,"Cabour"
"635","AGBro227:AGBro76",0.141538461538461,0.2,"Cabour"
"636","AGBro227:AGBro9",0.163200000000001,0.1,"Cabour"
"637","AGBro234:AGBro266",0.154241645244216,0.24,"Cabour"
"638","AGBro234:AGBro299",0.472074468085106,0.02,"Cabour"
"639","AGBro234:AGBro307",0.164974619289341,0.18,"Cabour"
"640","AGBro234:AGBro32",-0.337837837837838,1,"Cabour"
"641","AGBro234:AGBro337",0.190092165898617,0.13,"Cabour"
"642","AGBro234:AGBro35",-0.240213523131673,1,"Cabour"
"643","AGBro234:AGBro375",0.0385604113110536,0.31,"Cabour"
"644","AGBro234:AGBro403",-0.174966352624494,0.88,"Cabour"
"645","AGBro234:AGBro419",-0.117241379310344,0.71,"Cabour"
"646","AGBro234:AGBro467",-0.114401076716015,0.72,"Cabour"
"647","AGBro234:AGBro480",-0.168831168831168,0.84,"Cabour"
"648","AGBro234:AGBro487",0.0129366106080213,0.41,"Cabour"
"649","AGBro234:AGBro57",-0.173192771084337,0.95,"Cabour"
"650","AGBro234:AGBro76",-0.152354570637119,0.84,"Cabour"
"651","AGBro234:AGBro9",0.0860832137733145,0.33,"Cabour"
"652","AGBro266:AGBro299",0.304109589041096,0.04,"Cabour"
"653","AGBro266:AGBro307",0.148825065274152,0.25,"Cabour"
"654","AGBro266:AGBro32",-0.0835654596100281,0.74,"Cabour"
"655","AGBro266:AGBro337",-0.0425531914893615,0.43,"Cabour"
"656","AGBro266:AGBro35",-0.133333333333333,0.77,"Cabour"
"657","AGBro266:AGBro375",-0.0714285714285714,0.57,"Cabour"
"658","AGBro266:AGBro403",-0.282940360610263,0.99,"Cabour"
"659","AGBro266:AGBro419",-0.277382645803698,0.93,"Cabour"
"660","AGBro266:AGBro467",-0.133148404993065,0.78,"Cabour"
"661","AGBro266:AGBro480",-0.260695187165775,0.96,"Cabour"
"662","AGBro266:AGBro487",-0.291611185086551,1,"Cabour"
"663","AGBro266:AGBro57",-0.119448698315467,0.84,"Cabour"
"664","AGBro266:AGBro76",0.0600000000000001,0.31,"Cabour"
"665","AGBro266:AGBro9",0.106666666666666,0.26,"Cabour"
"666","AGBro299:AGBro307",0.172972972972973,0.18,"Cabour"
"667","AGBro299:AGBro32",-0.115606936416185,0.74,"Cabour"
"668","AGBro299:AGBro337",0.0951219512195118,0.32,"Cabour"
"669","AGBro299:AGBro35",-0.105058365758755,0.61,"Cabour"
"670","AGBro299:AGBro375",0.180821917808219,0.17,"Cabour"
"671","AGBro299:AGBro403",-0.119424460431655,0.8,"Cabour"
"672","AGBro299:AGBro419",-0.096011816838996,0.73,"Cabour"
"673","AGBro299:AGBro467",-0.132374100719424,0.82,"Cabour"
"674","AGBro299:AGBro480",-0.0900277008310253,0.64,"Cabour"
"675","AGBro299:AGBro487",-0.0800000000000001,0.59,"Cabour"
"676","AGBro299:AGBro57",-0.18125,0.99,"Cabour"
"677","AGBro299:AGBro76",0.0652818991097917,0.32,"Cabour"
"678","AGBro299:AGBro9",0.198767334360555,0.14,"Cabour"
"679","AGBro307:AGBro32",-0.10989010989011,0.73,"Cabour"
"680","AGBro307:AGBro337",-0.0981308411214952,0.76,"Cabour"
"681","AGBro307:AGBro35",-0.196363636363636,1,"Cabour"
"682","AGBro307:AGBro375",0.148825065274152,0.24,"Cabour"
"683","AGBro307:AGBro403",0.169630642954857,0.12,"Cabour"
"684","AGBro307:AGBro419",0.287517531556802,0.08,"Cabour"
"685","AGBro307:AGBro467",0.20656634746922,0.09,"Cabour"
"686","AGBro307:AGBro480",-0.0857519788918206,0.75,"Cabour"
"687","AGBro307:AGBro487",-0.218134034165571,0.94,"Cabour"
"688","AGBro307:AGBro57",-0.231003039513678,0.98,"Cabour"
"689","AGBro307:AGBro76",0.0112676056338024,0.48,"Cabour"
"690","AGBro307:AGBro9",0.267153284671533,0.07,"Cabour"
"691","AGBro32:AGBro337",-0.297029702970297,0.93,"Cabour"
"692","AGBro32:AGBro35",-0.179282868525897,0.75,"Cabour"
"693","AGBro32:AGBro375",-0.0835654596100281,0.62,"Cabour"
"694","AGBro32:AGBro403",-0.0146412884333824,0.51,"Cabour"
"695","AGBro32:AGBro419",-0.218045112781955,0.9,"Cabour"
"696","AGBro32:AGBro467",-0.146412884333822,0.85,"Cabour"
"697","AGBro32:AGBro480",0.112676056338028,0.23,"Cabour"
"698","AGBro32:AGBro487",0.098176718092567,0.28,"Cabour"
"699","AGBro32:AGBro57",-0.205047318611987,0.92,"Cabour"
"700","AGBro32:AGBro76",-0.0755287009063449,0.61,"Cabour"
"701","AGBro32:AGBro9",-0.117739403453689,0.75,"Cabour"
"702","AGBro337:AGBro35",0.114285714285715,0.35,"Cabour"
"703","AGBro337:AGBro375",0.170212765957447,0.17,"Cabour"
"704","AGBro337:AGBro403",0.0480887792848335,0.38,"Cabour"
"705","AGBro337:AGBro419",-0.0756620428751574,0.65,"Cabour"
"706","AGBro337:AGBro467",0.0258939580764486,0.48,"Cabour"
"707","AGBro337:AGBro480",-0.178997613365155,0.83,"Cabour"
"708","AGBro337:AGBro487",0.0820451843043999,0.28,"Cabour"
"709","AGBro337:AGBro57",0.326647564469914,0.02,"Cabour"
"710","AGBro337:AGBro76",-0.0151898734177214,0.52,"Cabour"
"711","AGBro337:AGBro9",0.0235294117647062,0.42,"Cabour"
"712","AGBro35:AGBro375",-0.133333333333333,1,"Cabour"
"713","AGBro35:AGBro403",0.124752475247525,0.25,"Cabour"
"714","AGBro35:AGBro419",0.369609856262834,0.04,"Cabour"
"715","AGBro35:AGBro467",0.231683168316832,0.13,"Cabour"
"716","AGBro35:AGBro480",0.169172932330827,0.28,"Cabour"
"717","AGBro35:AGBro487",-0.0504672897196259,0.63,"Cabour"
"718","AGBro35:AGBro57",0.396330275229358,0.06,"Cabour"
"719","AGBro35:AGBro76",0.074380165289256,0.43,"Cabour"
"720","AGBro35:AGBro9",0.274509803921568,0.04,"Cabour"
"721","AGBro375:AGBro403",0.0915395284327327,0.22,"Cabour"
"722","AGBro375:AGBro419",0.0426742532005691,0.42,"Cabour"
"723","AGBro375:AGBro467",-0.00832177531206668,0.51,"Cabour"
"724","AGBro375:AGBro480",-0.200534759358289,0.84,"Cabour"
"725","AGBro375:AGBro487",0.00798934753661795,0.46,"Cabour"
"726","AGBro375:AGBro57",-0.119448698315467,0.93,"Cabour"
"727","AGBro375:AGBro76",-0.0685714285714285,0.63,"Cabour"
"728","AGBro375:AGBro9",0.106666666666666,0.17,"Cabour"
"729","AGBro403:AGBro419",0.299401197604791,0.08,"Cabour"
"730","AGBro403:AGBro467",0.107871720116618,0.21,"Cabour"
"731","AGBro403:AGBro480",0.0911640953716693,0.27,"Cabour"
"732","AGBro403:AGBro487",0.0432960893854748,0.32,"Cabour"
"733","AGBro403:AGBro57",0.0267505900865463,0.32,"Cabour"
"734","AGBro403:AGBro76",0.190977443609022,0.13,"Cabour"
"735","AGBro403:AGBro9",0.276562500000001,0.07,"Cabour"
"736","AGBro419:AGBro467",0.164670658682635,0.18,"Cabour"
"737","AGBro419:AGBro480",0.0935251798561147,0.29,"Cabour"
"738","AGBro419:AGBro487",0.0573065902578802,0.33,"Cabour"
"739","AGBro419:AGBro57",0.0558659217877095,0.37,"Cabour"
"740","AGBro419:AGBro76",0.0850077279752701,0.3,"Cabour"
"741","AGBro419:AGBro9",0.241157556270096,0.08,"Cabour"
"742","AGBro467:AGBro480",-0.224403927068723,0.92,"Cabour"
"743","AGBro467:AGBro487",-0.120111731843575,0.78,"Cabour"
"744","AGBro467:AGBro57",-0.058221872541306,0.53,"Cabour"
"745","AGBro467:AGBro76",0.0421052631578953,0.35,"Cabour"
"746","AGBro467:AGBro9",0.121875,0.24,"Cabour"
"747","AGBro480:AGBro487",0.356662180349933,0.04,"Cabour"
"748","AGBro480:AGBro57",0.261941448382127,0.07,"Cabour"
